building_id,xml_filename,should_run_simulation,OccupancyClassification,Address,BuildingName,ParcelNumber,FloorArea(ft2),YearBuilt,template,SiteEUI(kBtu/ft2),SourceEUI(kBtu/ft2),ElectricityEUI(kBtu/ft2),GasEUI(kBtu/ft2),YearEUI
8684,8684.xml,1,Office,1717 - 1717 POWELL ST,Building [1717 - 1717 POWELL ST],SF0101005,9156,1999,CBES T24 1992,,,,,
8712,8712.xml,1,Retail,2211 - 2211 BUSH ST,Building [2211 - 2211 BUSH ST],SF0678029,8500,2016,CBES T24 2008,,,,,
8716,8716.xml,1,Office,3540 - 3540 GEARY BLVD,Building [3540 - 3540 GEARY BLVD],SF1062027,12450,2009,CBES T24 2008,,,,,
8721,8721.xml,1,Retail,933 - 933 CLEMENT ST,Building [933 - 933 CLEMENT ST],SF1442048,9000,2014,CBES T24 2008,,,,,
8734,8734.xml,1,Office,101 - 101 POST ST,101 POST ST [101 - 101 POST ST],SF0310001,19875,2014,CBES T24 2008,130,330,92.58373206,37.41626794,2015
8742,8742.xml,1,Office,4550 - 4550 GEARY BLVD,Building [4550 - 4550 GEARY BLVD],SF1441018,7870,1995,CBES T24 1992,,,,,
8749,8749.xml,1,Office,816 - 816 LARKIN ST,Building [816 - 816 LARKIN ST],SF0320015,7075,2011,CBES T24 2008,,,,,
8751,8751.xml,1,Retail,4620 - 4626 MISSION ST,Building [4620 - 4626 MISSION ST],SF3206004,4500,1996,CBES T24 1992,,,,,
8761,8761.xml,1,Office,801 - 801 CLEMENT ST,Building [801 - 801 CLEMENT ST],SF1441038,8624,1922,CBES Pre-1978,,,,,
8762,8762.xml,1,Retail,716 - 716 SACRAMENTO ST,Building [716 - 716 SACRAMENTO ST],SF0226010,17000,2015,CBES T24 2008,,,,,
8769,8769.xml,1,Retail,6101 - 6101 GEARY BLVD,Building [6101 - 6101 GEARY BLVD],SF1519001,4464,1999,CBES T24 1992,,,,,
8776,8776.xml,1,Retail,2755 - 2763 MISSION ST,Building [2755 - 2763 MISSION ST],SF3642025,3966,2005,CBES T24 2005,,,,,
8814,8814.xml,1,Retail,2575 - 2575 OCEAN AVE,Building [2575 - 2575 OCEAN AVE],SF7226020,4750,2015,CBES T24 2008,,,,,
8823,8823.xml,1,Office,1430 - 1434 TARAVAL ST,Building [1430 - 1434 TARAVAL ST],SF2353011,7900,1995,CBES T24 1992,,,,,
8838,8838.xml,1,Office,2190 - 2198 CHESTNUT ST,Building [2190 - 2198 CHESTNUT ST],SF0486A028,5485,1995,CBES T24 1992,,,,,
8843,8843.xml,1,Office,1458 - 1458 HOWARD ST,Building [1458 - 1458 HOWARD ST],SF3510060,9000,2008,CBES T24 2008,,,,,
8867,8867.xml,1,Retail,2224 - 2224 MISSION ST,Building [2224 - 2224 MISSION ST],SF3589004,4000,2016,CBES T24 2008,,,,,
8888,8888.xml,1,Office,451 - 465 MONTGOMERY ST,451 Montgomery Street [451 - 465 MONTGOMERY ST],SF0240001,18908,2008,CBES T24 2008,53,139,39.88038278,13.11961722,2015
8898,8898.xml,1,Office,200 - 220 KEARNY ST,Building [200 - 220 KEARNY ST],SF0288011,25643,2013,CBES T24 2008,,,,,
8954,8954.xml,1,Retail,1906 - 1906 VAN NESS AVE,Building [1906 - 1906 VAN NESS AVE],SF0598009A,6320,1996,CBES T24 1992,,,,,
9017,9017.xml,1,Office,224 - 224 12TH ST,Building [224 - 224 12TH ST],SF3515003,8856,1923,CBES Pre-1978,,,,,
9030,9030.xml,1,Retail,628 - 628 DIVISADERO ST,Building [628 - 628 DIVISADERO ST],SF1202007,5365,2003,CBES T24 2001,,,,,
9043,9043.xml,1,Retail,118 - 126 WEST PORTAL AVE,Building [118 - 126 WEST PORTAL AVE],SF2988A003,6050,1930,CBES Pre-1978,,,,,
9055,9055.xml,1,Retail,437 - 449 BALBOA ST,Building [437 - 449 BALBOA ST],SF1639046,4275,2006,CBES T24 2005,,,,,
9058,9058.xml,1,Office,333 - 333 RANDOLPH ST,Building [333 - 333 RANDOLPH ST],SF7118049,7840,2012,CBES T24 2008,,,,,
9061,9061.xml,1,Retail,2183 - 2185 MISSION ST,Building [2183 - 2185 MISSION ST],SF3575116,4400,2006,CBES T24 2005,,,,,
9079,9079.xml,1,Office,212 - 214 CALIFORNIA ST,Building [212 - 214 CALIFORNIA ST],SF0237007,9236,2013,CBES T24 2008,,,,,
9086,9086.xml,1,Office,847 - 847 SANSOME ST,847 Sansome [847 - 847 SANSOME ST],SF0164002,20784,2003,CBES T24 2001,48,109,28.03827751,19.96172249,2015
9095,9095.xml,1,Office,1252 - 1256 HOWARD ST,Building [1252 - 1256 HOWARD ST],SF3728018,8000,2015,CBES T24 2008,,,,,
9107,9107.xml,1,Retail,1751 - 1751 FULTON ST,Building [1751 - 1751 FULTON ST],SF1186009I,4437,2014,CBES T24 2008,,,,,
9119,9119.xml,1,Office,333 - 333 PINE ST,Building [333 - 333 PINE ST],SF0268016,23534,2002,CBES T24 2001,,,,,
9126,9126.xml,1,Retail,400 - 400 GEARY ST,401 MASON ST [400 - 400 GEARY ST],SF0306004,10580,1916,CBES Pre-1978,435,861,193.4210526,241.5789474,2015
9155,9155.xml,1,Office,1080 - 1080 HAIGHT ST,Building [1080 - 1080 HAIGHT ST],SF1236018,7275,2015,CBES T24 2008,,,,,
9157,9157.xml,1,Retail,21 - 29 LELAND AVE,Building [21 - 29 LELAND AVE],SF6249002,3780,2000,CBES T24 1992,,,,,
9169,9169.xml,1,Retail,1430 - 1430 SUNNYDALE AVE,Building [1430 - 1430 SUNNYDALE AVE],SF6297027,3600,2010,CBES T24 2008,,,,,
9179,9179.xml,1,Office,2973 - 2973 16TH ST,2973 16th Street [2973 - 2973 16TH ST],SF3570030,25650,2010,CBES T24 2008,53,149,44.66507177,8.33492823,2015
9186,9186.xml,1,Office,665 - 665 CHESTNUT ST,990 COLUMBUS AVE [665 - 665 CHESTNUT ST],SF0065048,16900,2010,CBES T24 2008,36,90,24.97607656,11.02392344,2015
9203,9203.xml,1,Office,2930 - 2930 OCTAVIA ST,Building [2930 - 2930 OCTAVIA ST],SF0520032,11422,1900,CBES Pre-1978,,,,,
9208,9208.xml,1,Office,942 - 950 GRANT AVE,Building [942 - 950 GRANT AVE],SF0194035,15660,2013,CBES T24 2008,,,,,
9211,9211.xml,1,Office,1525 - 1529 FILLMORE ST,Building [1525 - 1529 FILLMORE ST],SF0707002,5700,2014,CBES T24 2008,,,,,
9225,9225.xml,1,Retail,455 - 455 VALENCIA ST,Building [455 - 455 VALENCIA ST],SF3554020,7185,2011,CBES T24 2008,,,,,
9229,9229.xml,1,Office,7 - 7 HERON ST,Building [7 - 7 HERON ST],SF3755027,8400,2013,CBES T24 2008,,,,,
9236,9236.xml,1,Office,465 - 475 GREEN ST,Building [465 - 475 GREEN ST],SF0132035,2900,1998,CBES T24 1992,,,,,
9255,9255.xml,1,Retail,2801 - 2801 FOLSOM ST,Building [2801 - 2801 FOLSOM ST],SF6521040,6790,2006,CBES T24 2005,,,,,
9281,9281.xml,1,Retail,1660 - 1660 HAIGHT ST,Building [1660 - 1660 HAIGHT ST],SF1230013,4871,1999,CBES T24 1992,,,,,
9304,9304.xml,1,Office,205 - 215 02ND ST,215 Second Street [205 - 215 02ND ST],SF3736096,15500,2007,CBES T24 2005,62,188,58.80382775,3.196172249,2015
9315,9315.xml,1,Retail,4144 - 4150 18TH ST,Building [4144 - 4150 18TH ST],SF2647016,7500,2013,CBES T24 2008,,,,,
9317,9317.xml,1,Retail,3851 - 3855 JUDAH ST,Building [3851 - 3855 JUDAH ST],SF1810044,4275,2001,CBES T24 2001,,,,,
9335,9335.xml,1,Office,454 - 454 GEARY ST,450 Geary St [454 - 454 GEARY ST],SF0306007A,20295,1922,CBES Pre-1978,46,81,15.64593301,30.35406699,2014
9339,9339.xml,1,Retail,2150 - 2150 TARAVAL ST,Building [2150 - 2150 TARAVAL ST],SF2360019,5300,1997,CBES T24 1992,,,,,
9347,9347.xml,1,Office,6200 - 6200 GEARY BLVD,Building [6200 - 6200 GEARY BLVD],SF1458018,4100,1946,CBES Pre-1978,,,,,
9377,9377.xml,1,Retail,249 - 1251 STOCKTON ST,Building [249 - 1251 STOCKTON ST],SF0160002,4000,1909,CBES Pre-1978,,,,,
9394,9394.xml,1,Office,85 - 99 05TH ST,85 5TH ST [85 - 99 05TH ST],SF3705023,24000,2006,CBES T24 2005,100,211,50.71770335,49.28229665,2015
9405,9405.xml,1,Office,2100 - 2100 FILLMORE ST,Building [2100 - 2100 FILLMORE ST],SF0636018A,6506,2003,CBES T24 2001,,,,,
9409,9409.xml,1,Office,78 - 98 BRADY ST,Building [78 - 98 BRADY ST],SF3504017,7827,2005,CBES T24 2005,,,,,
9433,9433.xml,1,Retail,2010 - 2022 MISSION ST,Building [2010 - 2022 MISSION ST],SF3569086,5988,2002,CBES T24 2001,,,,,
9443,9443.xml,1,Retail,745 - 745 VELASCO AVE,Building [745 - 745 VELASCO AVE],SF6322020,4000,2010,CBES T24 2008,,,,,
9455,9455.xml,1,Office,502 - 502 07TH ST,Building [502 - 502 07TH ST],SF3780001,3870,2011,CBES T24 2008,,,,,
9478,9478.xml,1,Office,2600 - 2606 OCEAN AVE,Building [2600 - 2606 OCEAN AVE],SF7224002,4829,2011,CBES T24 2008,,,,,
9484,9484.xml,1,Retail,3935 - 3939 24TH ST,Building [3935 - 3939 24TH ST],SF6508034,4000,2008,CBES T24 2008,,,,,
9486,9486.xml,1,Retail,1201 - 1209 GENEVA AVE,Building [1201 - 1209 GENEVA AVE],SF6404017,4530,1925,CBES Pre-1978,,,,,
9511,9511.xml,1,Office,4040 - 4040 24TH ST,Building [4040 - 4040 24TH ST],SF3656012,4824,2003,CBES T24 2001,,,,,
9534,9534.xml,1,Retail,989 - 989 POST ST,Building [989 - 989 POST ST],SF0302019,1000,1997,CBES T24 1992,,,,,
9545,9545.xml,1,Retail,1100 - 1100 FILLMORE ST,Building [1100 - 1100 FILLMORE ST],SF0756014,4200,1980,CBES T24 1978,,,,,
9565,9565.xml,1,Retail,1217 - 1221 POLK ST,Building [1217 - 1221 POLK ST],SF0670005,4100,2000,CBES T24 1992,,,,,
9567,9567.xml,1,Retail,855 - 855 HOWARD ST,Building [855 - 855 HOWARD ST],SF3733080,6884,2013,CBES T24 2008,,,,,
9593,9593.xml,1,Retail,1295 - 1295 FOLSOM ST,Building [1295 - 1295 FOLSOM ST],SF3756033,7920,2010,CBES T24 2008,,,,,
9609,9609.xml,1,Office,4667 - 4671 MISSION ST,Building [4667 - 4671 MISSION ST],SF6083036,5600,2010,CBES T24 2008,,,,,
9647,9647.xml,1,Office,1063 - 1063 MARKET ST,Building [1063 - 1063 MARKET ST],SF3703064,8250,2004,CBES T24 2001,,,,,
9648,9648.xml,1,Retail,4493 - 4499 MISSION ST,Building [4493 - 4499 MISSION ST],SF6013014,4340,1999,CBES T24 1992,,,,,
9693,9693.xml,1,Retail,483 - 483 SOUTH VAN NESS AVE,Building [483 - 483 SOUTH VAN NESS AVE],SF3552047,4225,1969,CBES Pre-1978,,,,,
9711,9711.xml,1,Retail,616 - 616 GRANT AVE,616 GRANT AVE [616 - 616 GRANT AVE],SF0241014,13884,1995,CBES T24 1992,,,,,
9738,9738.xml,1,Retail,2095 - 2095 19TH AVE,Building [2095 - 2095 19TH AVE],SF2139012,399,1966,CBES Pre-1978,,,,,
9774,9774.xml,1,Office,2485 - 2485 SAN BRUNO AVE,Building [2485 - 2485 SAN BRUNO AVE],SF5437042,7722,2003,CBES T24 2001,,,,,
9784,9784.xml,1,Retail,2601 - 2605 OCEAN AVE,Building [2601 - 2605 OCEAN AVE],SF7226019A,4500,1997,CBES T24 1992,,,,,
9818,9818.xml,1,Office,388 - 388 16TH AVE,Building [388 - 388 16TH AVE],SF1447023C,5725,2013,CBES T24 2008,,,,,
9849,9849.xml,1,Office,424 - 424 MERCHANT ST,425 Washington [424 - 424 MERCHANT ST],SF0206014,12030,2006,CBES T24 2005,53,162,50.88516746,2.114832536,2014
9851,9851.xml,1,Retail,1122 - 1122 FOLSOM ST,Building [1122 - 1122 FOLSOM ST],SF3730014,8000,2000,CBES T24 1992,,,,,
9853,9853.xml,1,Office,875 - 875 SANSOME ST,Building [875 - 875 SANSOME ST],SF0164001,8060,1996,CBES T24 1992,,,,,
9869,9869.xml,1,Retail,1422 - 1434 NORIEGA ST,Building [1422 - 1434 NORIEGA ST],SF2028013,4200,2014,CBES T24 2008,,,,,
9895,9895.xml,1,Retail,1450 - 1450 NORIEGA ST,Building [1450 - 1450 NORIEGA ST],SF2028014,4800,2007,CBES T24 2005,,,,,
9901,9901.xml,1,Office,1653 - 1653 HAIGHT ST,Building [1653 - 1653 HAIGHT ST],SF1247001,6770,1998,CBES T24 1992,,,,,
9912,9912.xml,1,Office,149 - 155 MONTGOMERY ST,155 Montgomery [149 - 155 MONTGOMERY ST],SF0288001,67860,1997,CBES T24 1992,48,111,28.99521531,19.00478469,2014
9923,9923.xml,1,Retail,39 - 39 STOCKTON ST,39 STOCKTON ST [39 - 39 STOCKTON ST],SF0327004,11469,2015,CBES T24 2008,,,,,
9940,9940.xml,1,Office,1438 - 1444 MARKET ST,1444 MARKET ST [1438 - 1444 MARKET ST],SF0835002,23260,2007,CBES T24 2005,27,85,27.10526316,-0.105263158,2015
9954,9954.xml,1,Retail,1424 - 1428 BUSH ST,Building [1424 - 1428 BUSH ST],SF0667004,4065,2000,CBES T24 1992,,,,,
9960,9960.xml,1,Retail,765 - 765 MONTEREY BLVD,Building [765 - 765 MONTEREY BLVD],SF3114035,3944,1998,CBES T24 1992,,,,,
9976,9976.xml,1,Office,729 - 731 FILBERT ST,Building [729 - 731 FILBERT ST],SF0101030,11340,2003,CBES T24 2001,,,,,
9988,9988.xml,1,Office,658 - 658 HOWARD ST,Building [658 - 658 HOWARD ST],SF3722012,20068,2015,CBES T24 2008,,,,,
10016,10016.xml,1,Retail,1330 - 1338 POLK ST,Building [1330 - 1338 POLK ST],SF0668006,7500,2015,CBES T24 2008,,,,,
10027,10027.xml,1,Office,934 - 934 HOWARD ST,934 HOWARD ST [934 - 934 HOWARD ST],SF3725014,10998,2015,CBES T24 2008,,,,,
10099,10099.xml,1,Retail,301 - 301 ROLPH ST,Building [301 - 301 ROLPH ST],SF6414018,3600,2012,CBES T24 2008,,,,,
10119,10119.xml,1,Office,660 - 660 SACRAMENTO ST,660 Sacramento St./657 Commercial St. [660 - 660 SACRAMENTO ST],SF0227014,14231,2001,CBES T24 2001,32,80,22.20095694,9.799043062,2015
10159,10159.xml,1,Retail,4567 - 4569 MISSION ST,Building [4567 - 4569 MISSION ST],SF6014031,4257,1923,CBES Pre-1978,,,,,
10161,10161.xml,1,Office,1151 - 1153 MISSION ST,Building [1151 - 1153 MISSION ST],SF3727101,8000,2014,CBES T24 2008,,,,,
10198,10198.xml,1,Office,844 - 846 MARKET ST,Building [844 - 846 MARKET ST],SF0329003,7365,2010,CBES T24 2008,,,,,
10199,10199.xml,1,Retail,2565 - 2565 MISSION ST,Building [2565 - 2565 MISSION ST],SF3615022,8460,2009,CBES T24 2008,,,,,
10229,10229.xml,1,Retail,35 - 41 POWELL ST,Building [35 - 41 POWELL ST],SF0330003,7596,1909,CBES Pre-1978,,,,,
10244,10244.xml,1,Retail,361 - 365 WEST PORTAL AVE,Building [361 - 365 WEST PORTAL AVE],SF3012017,4718,1951,CBES Pre-1978,,,,,
10281,10281.xml,1,Office,165 - 165 OFARRELL ST,165 OFARRELL ST [165 - 165 OFARRELL ST],SF0327018,23925,2011,CBES T24 2008,,,,,
10311,10311.xml,1,Retail,3491 - 3491 CALIFORNIA ST,Building [3491 - 3491 CALIFORNIA ST],SF1034007,4150,2015,CBES T24 2008,,,,,
10320,10320.xml,1,Retail,1470 - 1470 PINE ST,Building [1470 - 1470 PINE ST],SF0645007A,3600,2000,CBES T24 1992,,,,,
10330,10330.xml,1,Retail,1340 - 1360 IRVING ST,Building [1340 - 1360 IRVING ST],SF1736018A,3750,1997,CBES T24 1992,,,,,
10338,10338.xml,1,Retail,101 - 135 CYRIL MAGNIN ST,Building [101 - 135 CYRIL MAGNIN ST],SF0326022,12475,2011,CBES T24 2008,,,,,
10367,10367.xml,1,Retail,2505 - 2533 NORIEGA ST,Building [2505 - 2533 NORIEGA ST],SF2069012,3700,2000,CBES T24 1992,,,,,
10369,10369.xml,1,Retail,3401 - 3411 CALIFORNIA ST,Building [3401 - 3411 CALIFORNIA ST],SF1034001,4150,2002,CBES T24 2001,,,,,
10374,10374.xml,1,Retail,2140 - 2140 CLEMENT ST,Building [2140 - 2140 CLEMENT ST],SF1411013,5994,1922,CBES Pre-1978,,,,,
10380,10380.xml,1,Office,440 - 440 ELLIS ST,Building [440 - 440 ELLIS ST],SF0323010,8140,1938,CBES Pre-1978,,,,,
10403,10403.xml,1,Retail,1543 - 1543 HAIGHT ST,Building [1543 - 1543 HAIGHT ST],SF1245029,3600,1999,CBES T24 1992,,,,,
10436,10436.xml,1,Retail,240 - 250 CHURCH ST,Building [240 - 250 CHURCH ST],SF3543003,3470,2015,CBES T24 2008,,,,,
10443,10443.xml,1,Office,301 - 301 PENNSYLVANIA AVE,Building [301 - 301 PENNSYLVANIA AVE],SF4040027,5412,2003,CBES T24 2001,,,,,
10446,10446.xml,1,Office,243 - 243 VALLEJO ST,Building [243 - 243 VALLEJO ST],SF0142009,5050,1998,CBES T24 1992,,,,,
10455,10455.xml,1,Retail,1644 - 1644 HAIGHT ST,Building [1644 - 1644 HAIGHT ST],SF1230011,3781,1998,CBES T24 1992,,,,,
10466,10466.xml,1,Retail,987 - 989 MISSION ST,Building [987 - 989 MISSION ST],SF3725082,7750,2012,CBES T24 2008,,,,,
10468,10468.xml,1,Retail,119 - 129 SACRAMENTO ST,Building [119 - 129 SACRAMENTO ST],SF0235018,8310,2001,CBES T24 2001,,,,,
10474,10474.xml,1,Office,170 - 170 GRANT AVE,185 Post Street [170 - 170 GRANT AVE],SF0310018,28600,2008,CBES T24 2008,22,54,14.784689,7.215311005,2015
10505,10505.xml,1,Office,2175 - 2175 HAYES ST,Building [2175 - 2175 HAYES ST],SF1212022,3331,1956,CBES Pre-1978,,,,,
10533,10533.xml,1,Retail,661 - 661 DIVISADERO ST,Building [661 - 661 DIVISADERO ST],SF1201001,3964,2015,CBES T24 2008,,,,,
10559,10559.xml,1,Retail,3461 - 3465 CALIFORNIA ST,Building [3461 - 3465 CALIFORNIA ST],SF1034005,4150,1948,CBES Pre-1978,,,,,
10575,10575.xml,1,Retail,1401 - 1401 CALIFORNIA ST,Building [1401 - 1401 CALIFORNIA ST],SF0250020,3781,2015,CBES T24 2008,,,,,
10577,10577.xml,1,Office,5501 - 5501 GEARY BLVD,Building [5501 - 5501 GEARY BLVD],SF1525001,2905,1998,CBES T24 1992,,,,,
10634,10634.xml,1,Retail,3386 - 3388 19TH ST,Building [3386 - 3388 19TH ST],SF3590021,2400,2003,CBES T24 2001,,,,,
10697,10697.xml,1,Office,523 - 523 BRYANT ST,Building [523 - 523 BRYANT ST],SF3776099,5802,1967,CBES Pre-1978,,,,,
10726,10726.xml,1,Retail,4401 - 4411 BALBOA ST,Building [4401 - 4411 BALBOA ST],SF1599001,4503,2005,CBES T24 2005,,,,,
10727,10727.xml,1,Retail,653 - 655 GREEN ST,Building [653 - 655 GREEN ST],SF0130034,6498,1938,CBES Pre-1978,,,,,
10729,10729.xml,1,Office,130 - 132 TURK ST,Building [130 - 132 TURK ST],SF0339006,11115,2010,CBES T24 2008,,,,,
10737,10737.xml,1,Retail,4401 - 4401 CABRILLO ST,Building [4401 - 4401 CABRILLO ST],SF1688001,3200,1923,CBES Pre-1978,,,,,
10750,10750.xml,1,Office,809 - 831 BROADWAY ,Building [809 - 831 BROADWAY ],SF0159038,6850,2009,CBES T24 2008,,,,,
10757,10757.xml,1,Retail,66 - 68 LELAND AVE,Building [66 - 68 LELAND AVE],SF6248017,3750,2003,CBES T24 2001,,,,,
10780,10780.xml,1,Retail,1279 - 1279 PACIFIC AVE,Building [1279 - 1279 PACIFIC AVE],SF0183029,4275,1925,CBES Pre-1978,,,,,
10793,10793.xml,1,Retail,1420 - 1420 IRVING ST,Building [1420 - 1420 IRVING ST],SF1735020,5019,2014,CBES T24 2008,,,,,
10797,10797.xml,1,Retail,1077 - 1081 MISSION ST,Building [1077 - 1081 MISSION ST],SF3726108,5218,2016,CBES T24 2008,,,,,
10801,10801.xml,1,Office,451 - 451 PACIFIC AVE,Building [451 - 451 PACIFIC AVE],SF0175027,7319,2003,CBES T24 2001,,,,,
10814,10814.xml,1,Retail,1949 - 1949 POST ST,Building [1949 - 1949 POST ST],SF0702028,3975,1995,CBES T24 1992,,,,,
10830,10830.xml,1,Retail,1101 - 1101 GEARY BLVD,Building [1101 - 1101 GEARY BLVD],SF0714001,6000,2001,CBES T24 2001,,,,,
10833,10833.xml,1,Office,948 - 950 TARAVAL ST,Building [948 - 950 TARAVAL ST],SF2348023,6560,2004,CBES T24 2001,,,,,
10834,10834.xml,1,Retail,1556 - 1556 HAIGHT ST,Building [1556 - 1556 HAIGHT ST],SF1231015,3781,1930,CBES Pre-1978,,,,,
10845,10845.xml,1,Retail,144 - 144 CLEMENT ST,Building [144 - 144 CLEMENT ST],SF1431050,4250,2004,CBES T24 2001,,,,,
10850,10850.xml,1,Retail,5615 - 5615 MISSION ST,Building [5615 - 5615 MISSION ST],SF6470001A,1836,1998,CBES T24 1992,,,,,
10866,10866.xml,1,Retail,220 - 226 WEST PORTAL AVE,Building [220 - 226 WEST PORTAL AVE],SF2988A011,4339,2003,CBES T24 2001,,,,,
10874,10874.xml,1,Retail,3600 - 3600 16TH ST,Building [3600 - 3600 16TH ST],SF3561015,6032,1994,CBES T24 1992,,,,,
10876,10876.xml,1,Office,2200 - 2200 CHESTNUT ST,Building [2200 - 2200 CHESTNUT ST],SF0488A012,3575,2016,CBES T24 2008,,,,,
10891,10891.xml,1,Retail,866 - 876 GEARY ST,Building [866 - 876 GEARY ST],SF0302013,3750,1921,CBES Pre-1978,,,,,
10892,10892.xml,1,Retail,1650 - 1656 POST ST,Building [1650 - 1656 POST ST],SF0686040,12376,1927,CBES Pre-1978,,,,,
10912,10912.xml,1,Retail,2251 - 2251 CHESTNUT ST,Building [2251 - 2251 CHESTNUT ST],SF0489033A,3781,1930,CBES Pre-1978,,,,,
10959,10959.xml,1,Retail,4621 - 4625 MISSION ST,Building [4621 - 4625 MISSION ST],SF6083032,3757,2005,CBES T24 2005,,,,,
10969,10969.xml,1,Retail,548 - 552 VALENCIA ST,Building [548 - 552 VALENCIA ST],SF3568008,3634,1996,CBES T24 1992,,,,,
10980,10980.xml,1,Retail,65 - 65 LELAND AVE,Building [65 - 65 LELAND AVE],SF6250035,2984,1950,CBES Pre-1978,,,,,
11020,11020.xml,1,Office,2500 - 2500 MISSION ST,Building [2500 - 2500 MISSION ST],SF3616001,2760,2012,CBES T24 2008,,,,,
11034,11034.xml,1,Retail,1937 - 1941 IRVING ST,Building [1937 - 1941 IRVING ST],SF1775048,4440,2014,CBES T24 2008,,,,,
11041,11041.xml,1,Retail,746 - 750 ELLIS ST,Building [746 - 750 ELLIS ST],SF0717008,7200,2015,CBES T24 2008,,,,,
11050,11050.xml,1,Retail,1775 - 1785 FULTON ST,Building [1775 - 1785 FULTON ST],SF1186018A,8560,1997,CBES T24 1992,,,,,
11105,11105.xml,1,Office,126 - 126 HYDE ST,Building [126 - 126 HYDE ST],SF0345010,6914,2012,CBES T24 2008,,,,,
11147,11147.xml,1,Office,540 - 548 MARKET ST,1 Sutter Street [540 - 548 MARKET ST],SF0291001,37544,2010,CBES T24 2008,59,108,22.03349282,36.96650718,2015
11148,11148.xml,1,Retail,2389 - 2389 MISSION ST,Building [2389 - 2389 MISSION ST],SF3595070,5198,2007,CBES T24 2005,,,,,
11150,11150.xml,1,Office,300 - 302 GREENWICH ST,Building [300 - 302 GREENWICH ST],SF0079005,3625,2012,CBES T24 2008,,,,,
11192,11192.xml,1,Office,1508 - 1516 OCEAN AVE,Building [1508 - 1516 OCEAN AVE],SF3196005,2074,1998,CBES T24 1992,,,,,
11194,11194.xml,1,Retail,5841 - 5843 GEARY BLVD,Building [5841 - 5843 GEARY BLVD],SF1522034D,6500,1997,CBES T24 1992,,,,,
11206,11206.xml,1,Retail,549 - 561 GEARY ST,Building [549 - 561 GEARY ST],SF0317020,7000,1998,CBES T24 1992,,,,,
11210,11210.xml,1,Retail,4117 - 4121 18TH ST,Building [4117 - 4121 18TH ST],SF2695042,3750,2000,CBES T24 1992,,,,,
11222,11222.xml,1,Office,141 - 145 02ND ST,143 2ND ST [141 - 145 02ND ST],SF3721050,19741,2015,CBES T24 2008,98,210,51.24401914,46.75598086,2015
11225,11225.xml,1,Retail,380 - 382 18TH AVE,Building [380 - 382 18TH AVE],SF1449021B,8550,2012,CBES T24 2008,,,,,
11231,11231.xml,1,Retail,445 - 445 CASTRO ST,Building [445 - 445 CASTRO ST],SF3582104,1590,2003,CBES T24 2001,,,,,
11246,11246.xml,1,Retail,2293 - 2293 MISSION ST,Building [2293 - 2293 MISSION ST],SF3590022,2100,2016,CBES T24 2008,,,,,
11253,11253.xml,1,Retail,3345 - 3347 17TH ST,Building [3345 - 3347 17TH ST],SF3576117,535,2004,CBES T24 2001,,,,,
11285,11285.xml,1,Retail,2239 - 2241 FILLMORE ST,Building [2239 - 2241 FILLMORE ST],SF0630058,3958,1990,CBES T24 1978,,,,,
11301,11301.xml,1,Retail,6001 - 6001 CALIFORNIA ST,Building [6001 - 6001 CALIFORNIA ST],SF1411001,4200,1917,CBES Pre-1978,,,,,
11314,11314.xml,1,Retail,2441 - 2445 MISSION ST,Building [2441 - 2445 MISSION ST],SF3610026,3600,1991,CBES T24 1978,,,,,
11344,11344.xml,1,Retail,1601 - 1615 POLK ST,Building [1601 - 1615 POLK ST],SF0622004,6936,2011,CBES T24 2008,,,,,
11351,11351.xml,1,Office,351 - 351 08TH ST,Building [351 - 351 08TH ST],SF3755053,3600,2001,CBES T24 2001,,,,,
11352,11352.xml,1,Retail,1917 - 1917 OCEAN AVE,Building [1917 - 1917 OCEAN AVE],SF6915032,3600,1998,CBES T24 1992,,,,,
11372,11372.xml,1,Retail,535 - 535 BROADWAY ,Building [535 - 535 BROADWAY ],SF0162023,11383,2000,CBES T24 1992,,,,,
11379,11379.xml,1,Retail,1566 - 1576 HAIGHT ST,Building [1566 - 1576 HAIGHT ST],SF1231017,3000,1908,CBES Pre-1978,,,,,
11407,11407.xml,1,Retail,701 - 705 MONTEREY BLVD,Building [701 - 705 MONTEREY BLVD],SF3114001,3550,1996,CBES T24 1992,,,,,
11414,11414.xml,1,Retail,1914 - 1920 IRVING ST,Building [1914 - 1920 IRVING ST],SF1730020,3900,1995,CBES T24 1992,,,,,
11429,11429.xml,1,Office,1251 - 1251 CONNECTICUT ST,Building [1251 - 1251 CONNECTICUT ST],SF4287074,3883,2014,CBES T24 2008,,,,,
11440,11440.xml,1,Retail,1100 - 1100 JUNIPERO SERRA BLVD,Building [1100 - 1100 JUNIPERO SERRA BLVD],SF7244017,440,1986,CBES T24 1978,,,,,
11454,11454.xml,1,Office,572 - 576 FOLSOM ST,JAM Properties [572 - 576 FOLSOM ST],SF3736025,15460,2006,CBES T24 2005,21,65,20.55023923,0.449760766,2014
11455,11455.xml,1,Retail,44 - 50 WEST PORTAL AVE,Building [44 - 50 WEST PORTAL AVE],SF2931005,3250,1996,CBES T24 1992,,,,,
11507,11507.xml,1,Office,1041 - 1045 MARKET ST,Building [1041 - 1045 MARKET ST],SF3703068,25475,2007,CBES T24 2005,,,,,
